time (UTC),pressure,latitude (degrees_north),longitude (degrees_east),BTLID,salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1 (kg m-3),sigma_t_ch2 (kg m-3),chlor_fluorescence (ugrams/l),par (umol m-2 s-1),temperature_ch1 (degree_C),oxy_percentsat_ch1 (percent),oxy_percentsat_ch2 (percent),oxy_conc_ch1 (umol/kg),oxy_conc_ch2 (umol/kg),temperature_ch2 (degree_C),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id,SI (uM/l),PO4 (uM/l),NO2 (uM/l),NO3 (uM/l),NH4 (uM/l),PO4_WOCE_FLAG,SI_WOCE_FLAG,NO3_WOCE_FLAG,NO2_WOCE_FLAG,NH4_WOCE_FLAG
2022-09-21T05:10:00Z,1,64.00383,-163.06616,NaN,31.5963,31.5947,24.782082,24.780745,1.8156,NaN,6.6633,97.55638,97.326355,295.81714,295.119,6.6639,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,2,64.00383,-163.06616,NaN,31.5963,31.5947,24.782082,24.780745,1.8156,NaN,6.6633,97.55638,97.326355,295.81714,295.119,6.6639,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,3,64.00383,-163.06616,4,31.5963,31.5947,24.782082,24.780745,1.8156,NaN,6.6633,97.55638,97.326355,295.81714,295.119,6.6639,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2
2022-09-21T05:10:00Z,3,64.00383,-163.06616,5,31.5963,31.5947,24.782082,24.780745,1.8156,NaN,6.6633,97.55638,97.326355,295.81714,295.119,6.6639,38,1012,213,12.8,4.9,M14,dy2209c001,9.1,1.002,0.04,0.4,0.64,2,2,2,2,2
2022-09-21T05:10:00Z,3,64.00383,-163.06616,6,31.5963,31.5947,24.782082,24.780745,1.8156,NaN,6.6633,97.55638,97.326355,295.81714,295.119,6.6639,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2
2022-09-21T05:10:00Z,4,64.00383,-163.06616,NaN,31.5963,31.5947,24.782082,24.780745,1.8156,NaN,6.6633,97.55639,97.326355,295.81714,295.119,6.6639,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,5,64.00383,-163.06616,NaN,31.5963,31.5947,24.782082,24.780745,1.8156,2.7162,6.6633,97.55639,97.326355,295.81714,295.119,6.6639,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,6,64.00383,-163.06616,NaN,31.5975,31.5965,24.783434,24.782864,1.3962,1.9105,6.6601,97.3855,97.31858,295.31818,295.129,6.6584,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,7,64.00383,-163.06616,NaN,31.5994,31.5973,24.78483,24.783188,1.478,1.3327,6.6609,97.33849,97.36544,295.16602,295.253,6.6608,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,8,64.00383,-163.06616,NaN,31.5992,31.5986,24.784506,24.784441,1.5651,0.93563,6.6622,97.41419,97.36562,295.38715,295.263,6.659,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,9,64.00383,-163.06616,NaN,31.5997,31.5984,24.785767,24.784513,1.3728,0.69742,6.6554,97.41203,97.29153,295.4259,295.051,6.6572,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,10,64.00383,-163.06616,3,31.6003,31.599,24.787458,24.786434,1.5351,0.5561,6.6458,97.28962,97.24195,295.11877,294.977,6.6458,38,1012,213,12.8,4.9,M14,dy2209c001,9.2,1.019,0.04,0.4,0.67,2,2,2,2,2
2022-09-21T05:10:00Z,11,64.00383,-163.06616,NaN,31.6006,31.599,24.787619,24.786385,1.3088,0.42422,6.6464,97.27436,97.20922,295.06775,294.875,6.6462,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,12,64.00383,-163.06616,NaN,31.6005,31.5993,24.788647,24.78742,1.3811,0.36288,6.6377,97.100555,97.11816,294.59998,294.641,6.6399,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,13,64.00383,-163.06616,NaN,31.5989,31.5995,24.78839,24.788607,1.1645,0.31239,6.6298,96.98453,97.07937,294.3051,294.578,6.6318,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,14,64.00383,-163.06616,NaN,31.6004,31.5985,24.791498,24.788645,1.4167,0.2852,6.6146,96.719925,96.7896,293.60205,293.745,6.6253,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,15,64.00383,-163.06616,NaN,31.6001,31.5991,24.796297,24.794916,1.1139,0.2833,6.5748,96.34833,96.526955,292.744,293.257,6.5795,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,16,64.00383,-163.06616,NaN,31.6008,31.5995,24.798792,24.797604,1.1774,0.28329,6.5594,96.3372,96.44907,292.813,293.147,6.5607,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,17,64.00383,-163.06616,NaN,31.6013,31.5996,24.798973,24.797394,1.1451,0.28328,6.5611,96.28258,96.39604,292.63437,292.97,6.563,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,18,64.00383,-163.06616,NaN,31.6031,31.6013,24.800959,24.799477,1.044,0.28329,6.5566,96.20575,96.29888,292.42743,292.711,6.5571,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,19,64.00383,-163.06616,NaN,31.6083,31.607,24.806581,24.80562,1.1183,0.28328,6.5445,95.97021,96.07672,291.78198,292.112,6.544,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,20,64.00383,-163.06616,NaN,31.6274,31.6243,24.822037,24.819607,0.9367,0.28328,6.5413,95.57283,95.64692,290.5544,290.787,6.5412,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,21,64.00383,-163.06616,2,31.6477,31.6461,24.839308,24.838085,1.0721,0.28328,6.5312,95.29251,95.292175,289.7266,289.731,6.5309,38,1012,213,12.8,4.9,M14,dy2209c001,10.5,1.026,0.05,0.7,1.09,2,2,2,2,2
2022-09-21T05:10:00Z,22,64.00383,-163.06616,NaN,31.6533,31.6518,24.844414,24.843283,0.8917,0.28329,6.5257,95.24391,95.31868,289.60376,289.837,6.5253,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,23,64.00383,-163.06616,NaN,31.6555,31.6541,24.846424,24.845385,1.0593,0.28329,6.5235,95.2922,95.331665,289.76062,289.887,6.523,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,24,64.00383,-163.06616,NaN,31.6635,31.6619,24.854805,24.853506,0.7312,0.2833,6.507,94.75035,94.79752,288.2061,288.351,6.5073,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,25,64.00383,-163.06616,NaN,31.6719,31.6701,24.87405,24.872095,0.4864,0.28331,6.4061,94.345146,94.389465,287.62775,287.738,6.4104,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,26,64.00383,-163.06616,NaN,31.684,31.6824,24.90766,24.905725,0.8718,0.2833,6.2111,94.37802,94.45909,289.00934,289.224,6.2166,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,27,64.00383,-163.06616,NaN,31.6912,31.6895,24.928976,24.927404,0.6077,0.2833,6.0825,94.094,94.14046,288.9895,289.123,6.0844,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,28,64.00383,-163.06616,NaN,31.6941,31.6923,24.950249,24.948303,0.8955,0.28331,5.9242,92.47252,92.65847,285.05643,285.604,5.9286,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,29,64.00383,-163.06616,NaN,31.7292,31.7297,25.033413,25.033798,0.976,0.28332,5.4474,92.41543,93.06316,288.01804,290.035,5.4475,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,30,64.00383,-163.06616,NaN,31.7865,31.7836,25.126345,25.123919,0.7648,0.28332,5.0188,92.58571,93.38526,291.3728,293.887,5.02,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,31,64.00383,-163.06616,NaN,31.796,31.7935,25.13952,25.137411,0.8331,0.28335,4.9666,92.292435,92.78381,290.79068,292.336,4.9678,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,32,64.00383,-163.06616,NaN,31.8041,31.8019,25.1503,25.148567,0.4388,0.28336,4.9261,92.25986,92.62489,290.95132,292.108,4.926,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,33,64.00383,-163.06616,NaN,31.8099,31.8077,25.157139,25.15544,0.4926,0.28343,4.9052,92.29363,92.48191,291.1904,291.792,4.9048,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T05:10:00Z,34,64.00383,-163.06616,NaN,31.8188,31.8166,25.16446,25.162748,0.6417,0.28356,4.9027,92.106766,91.872955,290.59885,289.868,4.9024,38,1012,213,12.8,4.9,M14,dy2209c001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,0,64.67333,-168.21834,NaN,31.1099,31.123,24.300232,24.310255,1.3084,NaN,7.4202,82.15032,95.20123,245.68866,284.68,7.4222,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,1,64.67333,-168.21834,NaN,31.1099,31.123,24.300232,24.310255,1.3084,NaN,7.4202,82.15032,95.20123,245.68866,284.68,7.4222,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,2,64.67333,-168.21834,NaN,31.1099,31.123,24.300232,24.310255,1.3084,NaN,7.4202,82.15032,95.20123,245.68866,284.68,7.4222,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,3,64.67333,-168.21834,4,31.1099,31.123,24.300232,24.310255,1.3084,NaN,7.4202,82.15033,95.20123,245.68866,284.68,7.4222,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2
2022-09-21T09:17:00Z,3,64.67333,-168.21834,5,31.1099,31.123,24.300232,24.310255,1.3084,NaN,7.4202,82.15033,95.20123,245.68866,284.68,7.4222,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,9.8,0.997,0.02,0.3,0.41,2,2,2,2,2
2022-09-21T09:17:00Z,3,64.67333,-168.21834,6,31.1099,31.123,24.300232,24.310255,1.3084,NaN,7.4202,82.15033,95.20123,245.68866,284.68,7.4222,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2
2022-09-21T09:17:00Z,4,64.67333,-168.21834,NaN,31.1099,31.123,24.300232,24.310255,1.3084,NaN,7.4202,82.15033,95.20123,245.68866,284.68,7.4222,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,5,64.67333,-168.21834,NaN,31.1099,31.123,24.300232,24.310255,1.3084,0.73359,7.4202,82.15033,95.20123,245.68866,284.68,7.4222,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,6,64.67333,-168.21834,NaN,31.1264,31.1287,24.315285,24.317831,1.5812,0.51731,7.4047,81.609665,95.03931,244.12846,284.333,7.3992,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,7,64.67333,-168.21834,NaN,31.1506,31.1383,24.338657,24.330574,1.4314,0.32679,7.3723,86.86361,94.91436,259.99124,284.19,7.3605,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,8,64.67333,-168.21834,NaN,31.142,31.1383,24.333347,24.330492,1.6033,0.285,7.3615,91.88743,94.77538,275.11313,283.77,7.3611,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,9,64.67333,-168.21834,3,31.1479,31.1444,24.341133,24.338943,1.571,0.28324,7.338,93.59868,94.51897,280.37488,283.166,7.3338,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,9.7,1.022,0.02,0.3,0.47,2,2,2,2,2
2022-09-21T09:17:00Z,10,64.67333,-168.21834,NaN,31.1631,31.1557,24.36156,24.355091,1.5649,0.28328,7.2745,93.76516,94.36972,281.24997,283.047,7.2794,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,11,64.67333,-168.21834,NaN,31.1702,31.1665,24.373205,24.369963,1.3928,0.28328,7.2289,93.079346,94.38358,279.46957,283.377,7.2314,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,12,64.67333,-168.21834,NaN,31.1726,31.168,24.376259,24.372257,1.4152,0.28328,7.2201,93.193474,94.15502,279.86365,282.742,7.223,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,13,64.67333,-168.21834,NaN,31.1772,31.1726,24.382645,24.37916,1.4057,0.28328,7.1992,93.04322,93.84484,279.53668,281.961,7.1982,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,14,64.67333,-168.21834,NaN,31.201,31.1932,24.414139,24.40707,1.3481,0.28329,7.1023,92.64062,93.46399,278.8969,281.346,7.1094,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,15,64.67333,-168.21834,NaN,31.2182,31.2141,24.435713,24.432173,1.3326,0.28328,7.0409,91.995224,92.68481,277.3093,279.381,7.0433,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,16,64.67333,-168.21834,NaN,31.2291,31.2274,24.447538,24.446697,1.3121,0.28329,7.016,91.2876,91.91222,275.31158,277.223,7.0122,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,17,64.67333,-168.21834,NaN,31.256,31.2536,24.477564,24.475739,1.2772,0.28329,6.9479,90.71572,91.21433,273.96118,275.475,6.9474,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,18,64.67333,-168.21834,NaN,31.2779,31.2747,24.502731,24.500084,1.412,0.28328,6.8866,89.74896,90.24288,271.38037,272.874,6.8876,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,19,64.67333,-168.21834,NaN,31.312,31.3092,24.541828,24.539778,1.471,0.28328,6.7913,88.933304,89.53253,269.43747,271.266,6.7901,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,20,64.67333,-168.21834,2,31.3411,31.3384,24.573849,24.572014,1.6705,0.28328,6.72,88.89336,89.584564,269.70206,271.819,6.7177,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,13,1.097,0.05,0.8,1.36,2,2,2,2,2
2022-09-21T09:17:00Z,21,64.67333,-168.21834,NaN,31.3639,31.3642,24.599476,24.600815,1.8158,0.28329,6.6596,89.01298,89.57039,270.39664,272.144,6.6509,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,22,64.67333,-168.21834,NaN,31.4053,31.3994,24.644886,24.639595,1.705,0.28329,6.5582,89.059715,89.49702,271.09122,272.402,6.5633,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,23,64.67333,-168.21834,NaN,31.4477,31.4509,24.690948,24.695412,1.7073,0.28328,6.4571,89.22145,89.80893,272.13544,274.02,6.4415,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,24,64.67333,-168.21834,NaN,31.494,31.4919,24.74099,24.739754,1.7712,0.2833,6.3479,89.78459,90.26596,274.45447,275.952,6.3445,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,25,64.67333,-168.21834,NaN,31.4974,31.495,24.744892,24.742989,1.7688,0.28329,6.338,89.83109,90.23203,274.65292,275.883,6.3381,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,26,64.67333,-168.21834,NaN,31.4982,31.4961,24.745462,24.743868,1.8087,0.28331,6.3385,89.79249,90.122665,274.53006,275.547,6.338,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T09:17:00Z,27,64.67333,-168.21834,NaN,31.4988,31.4969,24.745935,24.744436,1.7523,0.28332,6.3385,89.94094,90.066025,274.98273,275.369,6.3385,38,1008,189,17.7,4.8,DBO 2.3,dy2209c002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
